index,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes
843879,2013-01-09,78000.0,"I 65 N & WEDGEWOOD AVE, NASHVILLE, TN, 37203",36.1354768,-86.7752838,8.0,8006.0,821.0,33.0,white,male,1fdfb2a60c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1902241,2014-04-24,34800.0,"HAYWOOD LN & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0682079,-86.7191333,8.0,8661.0,831.0,27.0,white,male,eeb3c63112,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
2758723,2015-08-21,49260.0,"POWELL AVE & SIDCO DR, NASHVILLE, TN, 37204",36.0943011,-86.7582108,8.0,8527.0,825.0,47.0,white,male,fd4fabd731,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
897095,2017-03-07,35460.0,"536 THOMPSON LN, NASHVILLE, TN, 37211",36.1116195,-86.7503771,8.0,8313.0,825.0,30.0,white,female,0d02a209ab,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
163589,2012-10-03,6780.0,"1019 PATRICIA DR, NASHVILLE, TN, 37217",36.1289126,-86.7080859,5.0,8817.0,531.0,33.0,black,male,15279c6fe5,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1445419,2011-02-26,66000.0,"703 DOUGLAS AVE, NASHVILLE, TN, 37207",36.194086,-86.7582989,2.0,1873.0,221.0,33.0,black,male,d9222cc606,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2049025,2012-05-15,37800.0,"I 440 W & I 65 ENTRY, NASHVILLE, TN, 37204",35.7275536,-86.9604933,8.0,81061.0,821.0,19.0,white,male,39c3a6436c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1047314,2017-10-13,39600.0,"CEDAR HILL RD & PACKARD DR, NASHVILLE, TN, 37211",36.0633353,-86.7029638,3.0,8711.0,321.0,18.0,asian/pacific islander,male,33b2c0bf9c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
435247,2010-01-16,62460.0,"DICKERSON PIKE & WHITES CREEK PIKE, NASHVILLE, TN, 37207",36.1889233,-86.7731242,2.0,1913.0,221.0,40.0,white,male,7e10dbf412,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,"ONE HEADLIGHT FUNCTIONING PROPERLY
"
692350,2014-01-24,4320.0,"CYPRESS LEAF CT & PEBBLE CREEK DR, ANTIOCH, TN, 37013",36.073776,-86.6617108,3.0,8861.0,325.0,21.0,black,male,0a077e7833,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
976947,2017-06-30,84060.0,"BRILEY PKWY N & MCGAVOCK PIKE, NASHVILLE, TN, 37214",36.2173097,-86.6932593,5.0,92941.0,515.0,45.0,white,male,e82d16267e,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1808997,2016-04-13,34200.0,"7011 RIVER ROAD PIKE, , TN, 37209",36.1365127,-86.934519,1.0,4705.0,123.0,58.0,white,male,6e6eeb355a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1851832,2012-04-19,73080.0,"RIVERSIDE DR & ROSEBANK AVE, NASHVILLE, TN, 37206",36.1870601,-86.7262272,2.0,1367.0,215.0,23.0,black,male,c51a70920b,vehicular,vehicle equipment violation,False,True,True,citation,False,False,False,True,True,False,True,consent,vehicle equipment violation,TN,
562084,2011-12-16,60960.0,"EASTLAND AVE & GALLATIN AVE, NASHVILLE, TN, 37206",36.1837953,-86.7483604,2.0,1301.0,215.0,32.0,black,male,2516786674,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
287871,2010-11-18,27120.0,"650 OLD HICKORY BLVD, NASHVILLE, TN, 37209",36.1153591,-86.9215029,1.0,4701.0,123.0,30.0,black,female,65d5d978b1,vehicular,registration,False,True,False,citation,,,,False,False,False,False,,registration,TN,
1146859,2018-03-10,82500.0,"400 BRICK CHURCH PARK DR, NASHVILLE, TN, 37207",36.2251103,-86.782611,6.0,3023.0,621.0,47.0,black,female,f6d5bc2b48,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1602488,2016-03-18,82680.0,"GRACE ST & MERIDIAN ST, NASHVILLE, TN, 37207",36.1827206,-86.7686542,2.0,1965.0,221.0,25.0,black,female,ae3d1eafc3,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,tag
523496,2012-01-21,26760.0,"I 440 E & WEST END AVE, NASHVILLE, TN, 37205",36.1363017,-86.8218067,1.0,5249.0,113.0,42.0,white,female,a951ba99dd,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1349292,2010-02-14,84600.0,"RANSOM VILLAGE WAY & UNA ANTIOCH PIKE, NASHVILLE, TN, 37217",36.0847449,-86.6496414,3.0,8853.0,323.0,49.0,white,male,1d683e1215,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,
2151685,2011-05-28,57240.0,"E THOMPSON LN & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1267462,-86.7110172,5.0,8821.0,531.0,32.0,black,male,1efbb4af4c,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2321749,2015-06-20,6540.0,"MCGAVOCK PIKE & MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.116473,-86.6976442,3.0,8841.0,323.0,25.0,white,male,1d683e1215,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1040697,2017-10-03,34620.0,"1205 2ND AVE S, NASHVILLE, TN, 37210",36.145366,-86.764807,3.0,8141.0,311.0,66.0,white,male,e4ae6c74b9,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
180256,2015-10-05,780.0,"S 14TH ST & HOLLY ST, NASHVILLE, TN, 37206",36.1758403,-86.7460138,2.0,1219.0,213.0,23.0,white,female,b48094e222,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
67696,2010-10-19,38460.0,"I 24 W & BELL RD, ANTIOCH, TN, 37013",36.0447758,-86.6478741,3.0,8863.0,333.0,33.0,white,male,d098ec755c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,IL,
1497852,2013-02-06,62760.0,"39TH AVE N & CLIFTON AVE, NASHVILLE, TN, 37209",36.1569872,-86.8327522,6.0,4551.0,613.0,46.0,black,female,21c82fd870,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
989518,2017-07-18,48180.0,"1461 BELL RD, ANTIOCH, TN, 37013",36.0449122,-86.687445,3.0,8719.0,331.0,30.0,white,female,0f631f3a0e,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
255464,2013-11-13,38460.0,"I 40 W & STEWARTS FERRY PIKE, NASHVILLE, TN, 37214",36.154857,-86.625588,5.0,9415.0,517.0,21.0,black,female,6761423fb7,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1359035,2012-02-15,56340.0,"DICKERSON PIKE & N 1ST ST, NASHVILLE, TN, 37207",36.1814271,-86.7740888,2.0,1963.0,221.0,39.0,black,female,1b56d08e5c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,SPEED
1055275,2017-10-26,40860.0,"ANDREW JACKSON PKWY & OLD HICKORY BLVD, HERMITAGE, TN, 37076",36.1836817,-86.6106805,5.0,9511.0,521.0,65.0,white,male,d3a646e989,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
2830954,2010-08-31,27900.0,"17TH AVE N & HEIMAN ST, NASHVILLE, TN, 37208",36.1720196,-86.8048512,6.0,4475.0,613.0,30.0,black,female,7ede7c259c,vehicular,moving traffic violation,False,True,True,citation,,,,False,False,False,False,,moving traffic violation,TN,
2418745,2013-06-04,45660.0,"2505 BRICK CHURCH PIKE, NASHVILLE, TN, 37207",36.212929,-86.778711,6.0,3021.0,621.0,20.0,black,female,f9d7f04fc0,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1124371,2018-02-08,20880.0,"MAIN ST & N 7TH ST, NASHVILLE, TN, 37206",36.174538,-86.760929,2.0,1997.0,227.0,60.0,black,female,734be7bdb9,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
3022598,2015-09-27,60360.0,"2016 ED TEMPLE BLVD, NASHVILLE, TN, 37208",36.1869617,-86.8216117,6.0,4423.0,611.0,35.0,white,female,99ce28928f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,"BRAKE LIGHT OUT, EXPIRED REG --/--"
2514286,2016-07-16,3840.0,"BEN ALLEN RD & DICKERSON PIKE, NASHVILLE, TN, 37207",36.2252496,-86.7604227,2.0,1887.0,223.0,44.0,hispanic,male,d3fe386ea8,vehicular,safety violation,False,True,True,citation,,,,False,False,False,False,,safety violation,AL,
920020,2017-04-09,85920.0,"MAIN ST & N 8TH ST, NASHVILLE, TN, 37206",36.1753464,-86.7588221,2.0,1999.0,227.0,20.0,black,female,46729fee0f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2404102,2015-06-30,83580.0,"NOLENSVILLE PIKE & OCALA DR, NASHVILLE, TN, 37211",36.0515457,-86.7142302,8.0,8655.0,835.0,25.0,hispanic,male,d77922bcbf,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
1339983,2015-02-12,11460.0,"3RD AVE S & KOREAN VETERANS BLVD, NASHVILLE, TN, 37201",36.1575648,-86.7733826,4.0,4047.0,425.0,50.0,white,male,c5201e87d1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,brake lights out
2713356,2012-08-15,59520.0,"APOLLO DR & JASON DR, ANTIOCH, TN, 37013",36.0722042,-86.6667867,3.0,8897.0,323.0,33.0,white,male,8c95eaaf8f,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,STOP SIGN
2199830,2016-05-05,5700.0,"BELL RD & HICKORY HOLLOW LN, ANTIOCH, TN, 37013",36.0491822,-86.6517506,3.0,8863.0,333.0,54.0,black,male,a4e36ce897,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
596588,2011-12-20,38400.0,"500 CHEYENNE BLVD, MADISON, TN, 37115",36.2601893,-86.676021,7.0,1617.0,713.0,26.0,black,male,cccd043657,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1522827,2015-02-09,37260.0,"3RD AVE S & MOLLOY ST, NASHVILLE, TN, 37201",36.1587883,-86.7741647,4.0,4053.0,425.0,35.0,black,male,56ee11fe67,vehicular,safety violation,False,True,False,citation,,,,False,False,False,False,,safety violation,TN,
3052058,2010-09-04,74100.0,"GALLATIN PIKE & LITTON AVE, NASHVILLE, TN, 37216",36.2024299,-86.7391182,2.0,1403.0,217.0,32.0,white,female,0c13f25fec,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
854027,2017-01-10,42000.0,"CHEROKEE RD & HARDING PIKE, NASHVILLE, TN, 37205",36.1303326,-86.8377796,1.0,5111.0,113.0,26.0,white,male,f2837b0d6b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1449810,2015-02-26,49980.0,"LEBANON PIKE & MCGAVOCK PIKE, NASHVILLE, TN, 37214",36.1693622,-86.6798825,5.0,9201.0,515.0,28.0,black,female,963f2c3d0d,vehicular,seatbelt violation,False,False,True,warning,,,,False,False,False,False,,seatbelt violation,MI,
482939,2011-01-19,60960.0,"LEBANON PIKE & OLD HICKORY BLVD, OLD HICKORY, TN, 37138",36.1984469,-86.6201996,5.0,9739.0,523.0,32.0,white,female,83fbfcfd39,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,"HEADLIGHT
"
715204,2011-01-26,63300.0,"DERBY TRCE & EDMONDSON PIKE, NASHVILLE, TN, 37211",36.0434496,-86.7441399,8.0,8653.0,835.0,38.0,hispanic,female,1d17ac8627,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
744319,2010-01-28,15060.0,"14TH AVE & JEFFERSON ST, NASHVILLE, TN, 37208",36.1708062,-86.8013275,6.0,5413.0,615.0,45.0,black,female,a0b824a6ce,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
275431,2011-11-16,75240.0,"ELM HILL PIKE & MCGAVOCK PIKE, NASHVILLE, TN, 37214",36.1531955,-86.6830402,5.0,9107.0,513.0,31.0,white,male,4f1d028e45,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
380141,2010-11-30,35100.0,"ARTHUR AVE & GARFIELD ST, NASHVILLE, TN, 37208",36.1767976,-86.8002671,6.0,4327.0,617.0,22.0,black,male,b5ca91d71f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
627761,2014-12-22,54780.0,"17TH AVE N & CHURCH ST, NASHVILLE, TN, 37203",36.1558083,-86.7959109,8.0,5521.0,811.0,57.0,black,female,fd4fabd731,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1869988,2016-04-21,48000.0,"3933 KEELEY DR, NASHVILLE, TN, 37211",36.0663681,-86.6972695,3.0,8709.0,321.0,22.0,black,female,19615fa2af,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1146409,2018-03-10,17580.0,"927 WOODMONT BLVD, NASHVILLE, TN, 37204",36.110288,-86.785134,8.0,7003.0,823.0,22.0,white,female,b48094e222,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,AL,
2390846,2016-06-28,48720.0,"FRIST BLVD & OLD HICKORY BLVD, HERMITAGE, TN, 37076",36.1822863,-86.607995,5.0,9561.0,521.0,63.0,white,female,d3a646e989,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,no brake lights
3065937,2011-09-06,71820.0,"1 HICKORY CLUB DR, ANTIOCH, TN, 37013",36.0542609,-86.639841,3.0,8865.0,333.0,23.0,white,female,1d17ac8627,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1834018,2011-04-17,86220.0,"CHARLOTTE PIKE & EASTBORO DR, NASHVILLE, TN, 37209",36.1481655,-86.8673993,1.0,5027.0,115.0,48.0,black,male,98a6812431,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1637535,2012-03-22,74100.0,"21ST AVE S & SUNSET PL, NASHVILLE, TN, 37212",36.1284068,-86.8030513,8.0,6605.0,815.0,33.0,white,male,eee7593f67,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2080826,2013-05-19,64620.0,"21ST AVE S & PORTLAND AVE, NASHVILLE, TN, 37212",36.1332497,-86.8013472,8.0,6607.0,815.0,54.0,black,female,8563660720,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,EXPIRED TAGS
2585578,2012-07-26,17280.0,"ELYSIAN FIELDS RD & VICAR DR, NASHVILLE, TN, 37211",36.0846996,-86.7473899,8.0,8509.0,831.0,52.0,white,female,a0a3b03068,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1581495,2011-03-16,63240.0,"21ST AVE N & SCOVEL ST, NASHVILLE, TN, 37208",36.1701359,-86.8097869,6.0,4481.0,613.0,29.0,black,female,0bd319e4a1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1648561,2015-03-23,59040.0,"CHARLOTTE PIKE & OLD HICKORY BLVD, NASHVILLE, TN, 37209",36.1167157,-86.9232201,1.0,4701.0,123.0,16.0,white,female,0a70309850,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1165708,2018-04-05,83400.0,"BRICK CHURCH PIKE & EWING DR, NASHVILLE, TN, 37207",36.2315631,-86.7815318,7.0,2003.0,721.0,39.0,black,female,58ae6f0919,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2551936,2013-07-02,24660.0,"OLD HICKORY BLVD W & PORT DR, MADISON, TN, 37115",36.266021,-86.7413867,7.0,2101.0,725.0,63.0,black,female,0f0e6b7d67,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2911110,2014-09-12,76500.0,"FRANKLIN PIKE & ROBERTSON ACADEMY RD, NASHVILLE, TN, 37220",36.08195,-86.77252,8.0,7103.0,833.0,43.0,white,male,7962521178,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,EXP TAG
989644,2017-07-18,59520.0,"63RD AVE N & MORROW RD, NASHVILLE, TN, 37209",36.1649952,-86.8657665,1.0,4621.0,115.0,25.0,white,female,1f8775dabb,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
866480,2017-01-26,33780.0,"NEELYS BEND RD & SIOUX TER, MADISON, TN, 37115",36.247428,-86.681576,7.0,1633.0,713.0,18.0,black,male,a3f840e016,vehicular,moving traffic violation,True,True,False,arrest,True,True,False,False,True,True,True,consent,moving traffic violation,FL,
2138069,2011-05-26,31200.0,"HART LN & HOME RD, NASHVILLE, TN, 37216",36.2130963,-86.7355748,2.0,1817.0,225.0,32.0,white,female,12d3d862ae,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2457746,2015-06-09,53400.0,"KENILWOOD DR & SIDCO DR, NASHVILLE, TN, 37204",36.0913734,-86.7615154,8.0,8531.0,825.0,21.0,white,male,fd4fabd731,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
703912,2013-01-25,39720.0,"MURFREESBORO PIKE & PIN HOOK RD, ANTIOCH, TN, 37013",36.0504945,-86.6147644,3.0,8927.0,335.0,32.0,hispanic,male,559632f4a3,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,NO DL
1473402,2012-02-03,72120.0,"OLD HICKORY BLVD W & RONNIE RD, MADISON, TN, 37115",36.2641319,-86.726548,7.0,1749.0,723.0,55.0,black,male,0f7ad96aba,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
1666670,2010-03-26,61260.0,"BRILEY PKWY & MURFREESBORO PIKE, NASHVILLE, TN, 37211",36.122074,-86.702419,3.0,8898.0,315.0,25.0,white,female,286c82f645,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1206789,2018-06-12,32460.0,"40  E & STEWARTS FERRY PIKE, NASHVILLE, TN, 37214",36.1530404,-86.6265363,5.0,89062.0,533.0,19.0,white,female,215f111799,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,CA,
2285912,2010-06-16,33900.0,"2ND AVE & JAMES ROBERTSON PKWY, NASHVILLE, TN, 37201",36.1676411,-86.778649,4.0,4201.0,415.0,21.0,black,male,ca36e03824,vehicular,registration,False,True,False,citation,,,,False,False,False,False,,registration,TN,
967871,2017-06-19,25860.0,"419 BATTLE RD, ANTIOCH, TN, 37013",35.9883121,-86.6232806,3.0,8771.0,333.0,51.0,white,male,b9f747e548,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
2324428,2011-06-21,5640.0,"BELL RD & HICKORY HOLLOW PKWY, ANTIOCH, TN, 37013",36.0476388,-86.6559307,3.0,8871.0,325.0,18.0,white,male,0dbc98bd44,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
