,index,raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes,raw_verbal_warning_issued,raw_written_warning_issued,raw_traffic_citation_issued,raw_misd_state_citation_issued,raw_suspect_ethnicity,raw_driver_searched,raw_passenger_searched,raw_search_consent,raw_search_arrest,raw_search_warrant,raw_search_inventory,raw_search_plain_view
298,1140885,2930886,2018-03-03,41280.0,"CABOT DR & CHARLOTTE PIKE, NASHVILLE, TN, 37209",36.1300959,-86.9008901,1.0,4677.0,123.0,38.0,black,male,cc109f0f38,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
299,2931980,2245565,2015-09-15,84780.0,"MCMURRAY DR & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0612768,-86.7167423,8.0,8659.0,835.0,25.0,white,male,82e20fdb7c,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
300,1966242,411915,2011-04-05,56700.0,"MM 196 I40 E, NASHVILLE, , 37221",36.0789995,-86.9551254,,,,23.0,white,male,9d1e57a193,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
301,1187997,2978067,2018-05-09,27960.0,"GARFIELD ST & ROSA L PARKS BLVD, NASHVILLE, TN, 37208",36.1805571,-86.7963622,6.0,4335.0,617.0,32.0,white,male,e05e99c1e2,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,,True,False,N,False,False,False,False,False,False,False
302,2056381,871139,2012-05-16,46800.0,"423 HARDING PL, NASHVILLE, TN, 37211",36.0785491,-86.7284862,8.0,8609.0,831.0,46.0,unknown,female,19615fa2af,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
303,2432034,481783,2011-06-06,28500.0,"11TH AVE N & JEFFERSON ST, NASHVILLE, TN, 37208",36.1718648,-86.7970866,6.0,4245.0,617.0,26.0,black,female,3607f2fc8c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
304,2036135,1313681,2013-05-13,39360.0,"HARDING PL & METROPLEX DR, NASHVILLE, TN, 37211",36.0868297,-86.6959226,3.0,8889.0,323.0,30.0,white,male,a0a3b03068,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
305,889267,2678895,2017-02-23,74760.0,"FREE SILVER RD & W TRINITY LN, NASHVILLE, TN, 37207",36.2070569,-86.7959997,6.0,3013.0,623.0,60.0,black,female,418c7643c8,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
306,64249,1486071,2013-10-18,36720.0,"12TH AVE N & CHARLOTTE AVE, NASHVILLE, TN, 37203",36.161584,-86.7917615,4.0,4205.0,411.0,21.0,white,male,b5dcfa19fe,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
307,1038919,2828760|2828761,2017-09-29,67020.0,"5TH AVE N & JUNIOR GILLIAM WAY, NASHVILLE, TN, 37219",,,4.0,4217.0,413.0,40.0,black,male,ec95a9403e,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,,True,False,N,False,False,False,False,False,False,False
308,974218,2763967,2017-06-27,71700.0,"3RD AVE S & CAMERON ST, NASHVILLE, TN, 37210",36.1480891,-86.7674867,3.0,8153.0,311.0,26.0,black,female,28a173be9c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
309,3091709,2554874,2016-09-09,45480.0,"MM 63 0 I24 E, LA VERGNE, TN, 37086",,,3.0,8702.0,333.0,21.0,white,male,498350de5b,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,I WAS RUNNING STATIONARY LASER ON THE SHOULDER ON I -- E AT OHB.  I OBSERVED THE DEFENDANT DRIVING AT A HIGH RATE OF SPEED IN THE - LN AND PASSING CARS.  I CONFIRMED HIS SPEED WITH MY LASER AT -- MPH IN A -- MPH ZONE.,False,False,True,False,N,False,False,False,False,False,False,False
310,2527798,2513989,2016-07-18,63540.0,"CENTRAL PIKE & TULIP GROVE RD, HERMITAGE, TN, 37076",36.1725052,-86.5951431,5.0,9557.0,523.0,32.0,black,male,30042afedf,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
311,2216707,449211,2011-05-08,72180.0,"MCCRORY CREEK RD & STEWARTS FERRY PIKE, NASHVILLE, TN, 37214",36.1574531,-86.6358797,5.0,9413.0,517.0,19.0,white,female,d7d987fc7e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
312,2270632,131802,2010-06-14,72780.0,"ELM HILL PIKE & MURFREESBORO PIKE, NASHVILLE, TN, 37210",36.1447165,-86.7500693,3.0,8119.0,311.0,33.0,asian/pacific islander,male,1804300122,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
313,1900237,1293112,2013-04-24,73140.0,"4880 NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.0642669,-86.7158206,3.0,8711.0,321.0,35.0,hispanic,male,ca70dcb8f6,vehicular,vehicle equipment violation,False,True,True,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,True,H,False,False,False,False,False,False,False
314,227747,1510588,2013-11-11,73260.0,"29TH AVE N & JOHN A MERRITT BLVD, NASHVILLE, TN, 37209",36.1679918,-86.8214567,6.0,4503.0,613.0,30.0,black,male,084c20944a,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
315,263972,1926598,2014-11-14,83880.0,"S GALLATIN PIKE & E WEBSTER ST, MADISON, TN, 37115",36.2519643,-86.7176232,7.0,1507.0,711.0,19.0,black,female,d6864f2be6,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,True
316,1584031,1659961,2014-03-16,300.0,", , ,",,,,,,30.0,white,male,6216529cad,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
317,2579003,1396846,2013-07-25,60.0,"BELL RD & COLLINS PARK DR, ANTIOCH, TN, 37013",36.0459841,-86.6579079,3.0,8859.0,325.0,31.0,white,male,a0e960d43b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,OK,no head lights,True,False,False,False,N,False,False,False,False,False,False,False
318,2907130,588237,2011-09-12,77160.0,"10 E CAMPBELL RD, MADISON, TN, 37115",36.2789475,-86.711688,7,1759.0,727,46.0,white,male,55fba78524,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,"RAN STOP SIGN
",True,False,False,,N,False,False,False,False,False,False,False
319,1933134,2632759,2016-04-28,35220.0,"440 HOGAN RD, NASHVILLE, TN, 37220",36.063911,-86.7473094,8.0,8615.0,833.0,70.0,white,female,6a5a1e10b4,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
320,2573919,1826111,2014-07-24,64800.0,"4TH AVE S & I 40 W, NASHVILLE, TN, 37203",36.1497848,-86.7721405,4.0,4006.0,425.0,20.0,hispanic,male,d035c615e2,vehicular,moving traffic violation,False,True,False,citation,True,True,False,False,True,True,True,probable cause,moving traffic violation,TN,,False,False,False,True,H,True,False,False,False,False,False,False
321,991879,2781651,2017-07-21,25380.0,"441 HARDING PL, NASHVILLE, TN, 37211",36.078325,-86.729193,8.0,8501.0,831.0,37.0,white,female,d098ec755c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
322,2465405,2184476,2015-07-10,29160.0,"440 ALLIED DR, NASHVILLE, TN, 37211",36.0965365,-86.7418055,8.0,8511.0,831.0,27.0,white,female,eeb3c63112,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
323,2070217,112220,2010-05-18,29880.0,"800 PORTER RD, NASHVILLE, TN, 37206",36.1837813,-86.7326042,2.0,1345.0,215.0,32.0,white,female,37171e6b00,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
324,333546,2349932,2016-01-12,56820.0,"FRIST BLVD & OLD HICKORY BLVD, HERMITAGE, TN, 37076",36.1822863,-86.607995,5,9561.0,521,62.0,white,female,30042afedf,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,,True,False,False,False,N,False,False,False,False,False,False,False
325,1996855,86390,2010-04-09,59940.0,"BABY RUTH LN & MOUNT VIEW RD, ANTIOCH, TN, 37013",36.0433612,-86.6408144,3.0,8863.0,333.0,49.0,black,female,cfa3f85a33,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,"SPEEDING --/-- @ ---.- FT. J------- ISSUED.
",False,False,True,,N,False,False,False,False,False,False,False
326,1308127,3098320,2019-03-04,75720.0,"2ND AVE N & COMMERCE ST, NASHVILLE, TN, 37201",36.1632454,-86.7760574,4.0,4103.0,421.0,45.0,white,male,d66185588d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
327,85569,1899237,2014-10-21,65580.0,"BRILEY PKWY N & OPRY MILLS DR, NASHVILLE, TN, 37214",36.2048497,-86.6930726,,9223.0,,25.0,asian/pacific islander,male,82f2e31c2b,vehicular,moving traffic violation,False,False,True,warning,False,False,False,False,True,False,True,plain view,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,True
328,1538287,1653221,2014-03-11,27060.0,"S 8TH ST & SHELBY AVE, NASHVILLE, TN, 37206",36.1699272,-86.7561779,2.0,1023.0,211.0,51.0,black,male,338229ba25,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
329,715674,339699,2011-01-26,30000.0,"DICKERSON PIKE & LORRAINE AVE, NASHVILLE, TN, 37207",36.2173667,-86.7631781,2.0,1827.0,223.0,32.0,black,female,5966fe24c8,vehicular,investigative stop,False,True,False,citation,,,,False,False,False,False,,investigative stop,TN,"SNOW COVERED WINDOWS/ NO ATTEMPT TO CLEAN
",False,False,True,,N,False,False,False,False,False,False,False
330,2573932,1808332,2014-07-24,22200.0,", , ,",,,,,,38.0,white,female,b5ca91d71f,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
331,1569364,1658709,2014-03-14,73380.0,"DOUGLAS AVE & TREVECCA AVE, NASHVILLE, TN, 37206",36.1928189,-86.7456733,2.0,1933.0,227.0,54.0,white,male,87c84d8f86,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
332,1088072,2877994,2017-12-19,83700.0,"DICKERSON PIKE & WHITES CREEK PIKE, NASHVILLE, TN, 37207",36.1889233,-86.7731242,2.0,1917.0,221.0,28.0,black,female,0a57dc4029,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
333,329892,1579837,2014-01-12,57480.0,"4TH ST & OLD HICKORY BLVD, OLD HICKORY, TN, 37138",36.2195851,-86.6244422,5,9617.0,525,29.0,white,male,ff0d23cd3a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
334,517876,16373,2010-01-21,660.0,"HARDING PL & SHADESCREST DR, NASHVILLE, , 37211",36.0770505,-86.7366327,,,,30.0,black,female,4a107ef3da,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
335,977454,2767210,2017-07-02,9480.0,"LISCHEY AVE & MARIE ST, NASHVILLE, TN, 37207",36.1966417,-86.762722,2.0,1871.0,221.0,19.0,black,male,14bd6a0244,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
336,2743256,1832964,2014-08-19,61200.0,"FAIRFIELD AVE & HERMITAGE AVE, NASHVILLE, TN, 37210",36.1538265,-86.7560911,5.0,9005.0,511.0,40.0,white,male,1c329e8c02,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
337,1634692,70111,2010-03-22,54960.0,"FRANKLIN PIKE & WOODMONT BLVD, NASHVILLE, TN, 37204",36.11135,-86.7834309,8.0,7001.0,823.0,24.0,white,male,e4eb4870eb,vehicular,investigative stop,True,True,False,arrest,False,False,False,True,True,True,False,other,investigative stop,TN,"VEHICLE TAGS EXPIRED NOVEMBER ----
OUTSTANDING VIOLATION OF ORDER OF PROTECTION WARRANT
",False,False,True,,N,True,False,False,True,False,False,False
338,2431131,482814,2011-06-06,82620.0,"OLD HICKORY BLVD & WOODLANDS AVE, NASHVILLE, TN, 37211",36.0422188,-86.7264658,8.0,8651.0,835.0,21.0,black,female,6df99debf2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
339,1823008,2089302,2015-04-15,5100.0,"BRICK CHURCH PIKE & FERNCO DR, NASHVILLE, TN, 37207",36.2199469,-86.7823027,6.0,3047.0,621,30.0,black,male,1b55d714e1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,PLATE LIGHTS OUT.,True,False,False,False,N,False,False,False,False,False,False,False
340,597582,687347,2011-12-20,30600.0,"BENITA DR & SCOTWOOD DR, NASHVILLE, TN, 37211",36.0932446,-86.7157984,3.0,8417.0,317,28.0,asian/pacific islander,female,7f5a859cb3,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
341,2788482,199491,2010-08-25,56760.0,"MURFREESBORO PIKE & THOMPSON PL, NASHVILLE, TN, 37217",36.1267462,-86.7110172,5.0,8821.0,531.0,22.0,white,male,db15a124ae,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,"ARMS FORMS DOWN
",False,False,True,,N,False,False,False,False,False,False,False
342,2194005,445124,2011-05-05,4320.0,"BRILEY PKWY & ROBERTSON AVE, NASHVILLE, TN, 37209",36.1566787,-86.8650128,1,4698.0,115,26.0,black,female,88ef34d431,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
343,105894,2278146,2015-10-23,42780.0,"14293 OLD HICKORY BLVD, ANTIOCH, TN, 37013",36.0152474,-86.6817022,3.0,8767.0,331.0,24.0,black,male,9d22f052df,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,-- IN --,True,False,False,False,N,False,False,False,False,False,False,False
344,1622519,1253298,2013-03-21,57900.0,"1106 CHESTER AVE, NASHVILLE, TN, 37206",36.1946749,-86.7422802,2.0,1363.0,215.0,34.0,white,male,3b9274855e,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
345,527096,1942439,2014-12-01,5040.0,"BELL RD & HICKORY HOLLOW TER, ANTIOCH, TN, 37013",36.0507399,-86.6468549,3.0,8865.0,333.0,27.0,black,female,4e622eb289,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
346,3065459,581211,2011-09-06,57420.0,"FOSTER CREIGHTON DR & THOMPSON LN, NASHVILLE, TN, 37211",36.1110234,-86.7535387,8.0,8341.0,825.0,22.0,black,female,4d037c592b,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
347,283369,1088417,2012-11-17,78720.0,"GLENCLIFF RD & NEESE DR, NASHVILLE, TN, 37211",36.1071122,-86.7207322,3.0,8401.0,313.0,47.0,white,male,d43bc9cc6c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
348,1575072,792410,2012-03-15,73620.0,"FAIN ST & FAIRFIELD AVE, NASHVILLE, TN, 37210",36.1516252,-86.7566379,5.0,8221.0,511.0,27.0,black,female,e05e99c1e2,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
349,916346,2706019,2017-04-04,44760.0,"MM 219 0 I40 E, NASHVILLE, TN, 37214",,,5.0,89043.0,533.0,43.0,black,male,6e6eeb355a,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,,True,False,N,False,False,False,False,False,False,False
